-0.47, -0.38, -0.3653
-0.47, -0.37, -0.3578
-0.47, -0.36, -0.3505
-0.47, -0.35, -0.3434
-0.47, -0.34, -0.3365
-0.47, -0.33, -0.3298
-0.47, -0.32, -0.3233
-0.47, -0.31, -0.317
-0.47, -0.3, -0.3109
-0.47, -0.29, -0.305
-0.47, -0.28, -0.2993
-0.47, -0.27, -0.2938
-0.47, -0.26, -0.2885
-0.47, -0.25, -0.2834
-0.47, -0.24, -0.2785
-0.47, -0.23, -0.2738
-0.47, -0.22, -0.2693
-0.47, -0.21, -0.265
-0.47, -0.2, -0.2609
-0.47, -0.19, -0.257
-0.47, -0.18, -0.2533
-0.47, -0.17, -0.2498
-0.47, -0.16, -0.2465
-0.47, -0.15, -0.2434
-0.47, -0.14, -0.2405
-0.47, -0.13, -0.2378
-0.47, -0.12, -0.2353
-0.47, -0.11, -0.233
-0.47, -0.1, -0.2309
-0.47, -0.09, -0.229
-0.47, -0.08, -0.2273
-0.47, -0.07, -0.2258
-0.47, -0.06, -0.2245
-0.47, -0.05, -0.2234
-0.47, -0.04, -0.2225
-0.47, -0.03, -0.2218
-0.47, -0.02, -0.2213
-0.47, -0.01, -0.221
-0.47, -2.33103e-17, -0.2209
-0.47, 0.01, -0.221
-0.47, 0.02, -0.2213
-0.47, 0.03, -0.2218
-0.47, 0.04, -0.2225
-0.47, 0.05, -0.2234
-0.47, 0.06, -0.2245
-0.47, 0.07, -0.2258
-0.47, 0.08, -0.2273
-0.47, 0.09, -0.229
-0.47, 0.1, -0.2309
-0.47, 0.11, -0.233
-0.47, 0.12, -0.2353
-0.47, 0.13, -0.2378
-0.47, 0.14, -0.2405
-0.47, 0.15, -0.2434
-0.47, 0.16, -0.2465
-0.47, 0.17, -0.2498
-0.47, 0.18, -0.2533
-0.47, 0.19, -0.257
-0.47, 0.2, -0.2609
-0.47, 0.21, -0.265
-0.47, 0.22, -0.2693
-0.47, 0.23, -0.2738
-0.47, 0.24, -0.2785
-0.47, 0.25, -0.2834
-0.47, 0.26, -0.2885
-0.47, 0.27, -0.2938
-0.47, 0.28, -0.2993
-0.47, 0.29, -0.305
-0.47, 0.3, -0.3109
-0.47, 0.31, -0.317
-0.47, 0.32, -0.3233
-0.47, 0.33, -0.3298
-0.47, 0.34, -0.3365
-0.47, 0.35, -0.3434
-0.47, 0.36, -0.3505
-0.47, 0.37, -0.3578
-0.47, 0.38, -0.3653
-0.47, 0.39, -0.373
-0.47, 0.4, -0.3809
-0.47, 0.41, -0.389
-0.47, 0.42, -0.3973
-0.47, 0.43, -0.4058
-0.47, 0.44, -0.4145
-0.47, 0.45, -0.4234
-0.47, 0.46, -0.4325
-0.47, 0.47, -0.4418
-0.47, 0.48, -0.4513
-0.47, 0.49, -0.461
-0.46, -0.5, -0.4616
-0.46, -0.49, -0.4517
-0.46, -0.48, -0.442
-0.46, -0.47, -0.4325
-0.46, -0.46, -0.4232
-0.46, -0.45, -0.4141
-0.46, -0.44, -0.4052
-0.46, -0.43, -0.3965
-0.46, -0.42, -0.388
-0.46, -0.41, -0.3797
-0.46, -0.4, -0.3716
-0.46, -0.39, -0.3637
-0.46, -0.38, -0.356
-0.46, -0.37, -0.3485
-0.46, -0.36, -0.3412
-0.46, -0.35, -0.3341
-0.46, -0.34, -0.3272
-0.46, -0.33, -0.3205
-0.46, -0.32, -0.314
-0.46, -0.31, -0.3077
-0.46, -0.3, -0.3016
-0.46, -0.29, -0.2957
-0.46, -0.28, -0.29
-0.46, -0.27, -0.2845
-0.46, -0.26, -0.2792
-0.46, -0.25, -0.2741
-0.46, -0.24, -0.2692
-0.46, -0.23, -0.2645
-0.46, -0.22, -0.26
-0.46, -0.21, -0.2557
-0.46, -0.2, -0.2516
-0.46, -0.19, -0.2477
-0.46, -0.18, -0.244
-0.46, -0.17, -0.2405
-0.46, -0.16, -0.2372
-0.46, -0.15, -0.2341
-0.46, -0.14, -0.2312
-0.46, -0.13, -0.2285
-0.46, -0.12, -0.226
-0.46, -0.11, -0.2237
-0.46, -0.1, -0.2216
-0.46, -0.09, -0.2197
-0.46, -0.08, -0.218
-0.46, -0.07, -0.2165
-0.46, -0.06, -0.2152
-0.46, -0.05, -0.2141
-0.46, -0.04, -0.2132
-0.46, -0.03, -0.2125
-0.46, -0.02, -0.212
-0.46, -0.01, -0.2117
-0.46, -1.59378e-17, -0.2116
-0.46, 0.01, -0.2117
-0.46, 0.02, -0.212
-0.46, 0.03, -0.2125
-0.46, 0.04, -0.2132
-0.46, 0.05, -0.2141
-0.46, 0.06, -0.2152
-0.46, 0.07, -0.2165
-0.46, 0.08, -0.218
-0.46, 0.09, -0.2197
-0.46, 0.1, -0.2216
-0.46, 0.11, -0.2237
-0.46, 0.12, -0.226
-0.46, 0.13, -0.2285
-0.46, 0.14, -0.2312
-0.46, 0.15, -0.2341
-0.46, 0.16, -0.2372
-0.46, 0.17, -0.2405
-0.46, 0.18, -0.244
-0.46, 0.19, -0.2477
-0.46, 0.2, -0.2516
-0.46, 0.21, -0.2557
-0.46, 0.22, -0.26
-0.46, 0.23, -0.2645
-0.46, 0.24, -0.2692
-0.46, 0.25, -0.2741
-0.46, 0.26, -0.2792
-0.46, 0.27, -0.2845
-0.46, 0.28, -0.29
-0.46, 0.29, -0.2957
-0.46, 0.3, -0.3016
-0.46, 0.31, -0.3077
-0.46, 0.32, -0.314
-0.46, 0.33, -0.3205
-0.46, 0.34, -0.3272
-0.46, 0.35, -0.3341
-0.46, 0.36, -0.3412
-0.46, 0.37, -0.3485
-0.46, 0.38, -0.356
-0.46, 0.39, -0.3637
-0.46, 0.4, -0.3716
-0.46, 0.41, -0.3797
-0.46, 0.42, -0.388
-0.46, 0.43, -0.3965
-0.46, 0.44, -0.4052
-0.46, 0.45, -0.4141
-0.46, 0.46, -0.4232
-0.46, 0.47, -0.4325
-0.46, 0.48, -0.442
-0.46, 0.49, -0.4517
-0.45, -0.5, -0.4525
-0.45, -0.49, -0.4426
-0.45, -0.48, -0.4329
-0.45, -0.47, -0.4234
-0.45, -0.46, -0.4141
-0.45, -0.45, -0.405
-0.45, -0.44, -0.3961
-0.45, -0.43, -0.3874
-0.45, -0.42, -0.3789
-0.45, -0.41, -0.3706
-0.45, -0.4, -0.3625
-0.45, -0.39, -0.3546
-0.45, -0.38, -0.3469
-0.45, -0.37, -0.3394
-0.45, -0.36, -0.3321
-0.45, -0.35, -0.325
-0.45, -0.34, -0.3181
-0.45, -0.33, -0.3114
-0.45, -0.32, -0.3049
-0.45, -0.31, -0.2986
-0.45, -0.3, -0.2925
-0.45, -0.29, -0.2866
-0.45, -0.28, -0.2809
-0.45, -0.27, -0.2754
-0.45, -0.26, -0.2701
-0.45, -0.25, -0.265
-0.45, -0.24, -0.2601
-0.45, -0.23, -0.2554
-0.45, -0.22, -0.2509
-0.45, -0.21, -0.2466
-0.45, -0.2, -0.2425
-0.45, -0.19, -0.2386
-0.45, -0.18, -0.2349
-0.45, -0.17, -0.2314
-0.45, -0.16, -0.2281
-0.45, -0.15, -0.225
-0.45, -0.14, -0.2221
-0.45, -0.13, -0.2194
-0.45, -0.12, -0.2169
-0.45, -0.11, -0.2146
-0.45, -0.1, -0.2125
-0.45, -0.09, -0.2106
-0.45, -0.08, -0.2089
-0.45, -0.07, -0.2074
-0.45, -0.06, -0.2061
-0.45, -0.05, -0.205
-0.45, -0.04, -0.2041
-0.45, -0.03, -0.2034
-0.45, -0.02, -0.2029
-0.45, -0.01, -0.2026
-0.45, -1.47451e-17, -0.2025
-0.45, 0.01, -0.2026
-0.45, 0.02, -0.2029
-0.45, 0.03, -0.2034
-0.45, 0.04, -0.2041
-0.45, 0.05, -0.205
-0.45, 0.06, -0.2061
-0.45, 0.07, -0.2074
-0.45, 0.08, -0.2089
-0.45, 0.09, -0.2106
-0.45, 0.1, -0.2125
-0.45, 0.11, -0.2146
-0.45, 0.12, -0.2169
-0.45, 0.13, -0.2194
-0.45, 0.14, -0.2221
-0.45, 0.15, -0.225
-0.45, 0.16, -0.2281
-0.45, 0.17, -0.2314
-0.45, 0.18, -0.2349
-0.45, 0.19, -0.2386
-0.45, 0.2, -0.2425
-0.45, 0.21, -0.2466
-0.45, 0.22, -0.2509
-0.45, 0.23, -0.2554
-0.45, 0.24, -0.2601
-0.45, 0.25, -0.265
-0.45, 0.26, -0.2701
-0.45, 0.27, -0.2754
-0.45, 0.28, -0.2809
-0.45, 0.29, -0.2866
-0.45, 0.3, -0.2925
-0.45, 0.31, -0.2986
-0.45, 0.32, -0.3049
-0.45, 0.33, -0.3114
-0.45, 0.34, -0.3181
-0.45, 0.35, -0.325
-0.45, 0.36, -0.3321
-0.45, 0.37, -0.3394
-0.45, 0.38, -0.3469
-0.45, 0.39, -0.3546
-0.45, 0.4, -0.3625
-0.45, 0.41, -0.3706
-0.45, 0.42, -0.3789
-0.45, 0.43, -0.3874
-0.45, 0.44, -0.3961
-0.45, 0.45, -0.405
-0.45, 0.46, -0.4141
-0.45, 0.47, -0.4234
-0.45, 0.48, -0.4329
-0.45, 0.49, -0.4426
-0.44, -0.5, -0.4436
-0.44, -0.49, -0.4337
-0.44, -0.48, -0.424
-0.44, -0.47, -0.4145
-0.44, -0.46, -0.4052
-0.44, -0.45, -0.3961
-0.44, -0.44, -0.3872
-0.44, -0.43, -0.3785
-0.44, -0.42, -0.37
-0.44, -0.41, -0.3617
-0.44, -0.4, -0.3536
-0.44, -0.39, -0.3457
-0.44, -0.38, -0.338
-0.44, -0.37, -0.3305
-0.44, -0.36, -0.3232
-0.44, -0.35, -0.3161
-0.44, -0.34, -0.3092
-0.44, -0.33, -0.3025
-0.44, -0.32, -0.296
-0.44, -0.31, -0.2897
-0.44, -0.3, -0.2836
-0.44, -0.29, -0.2777
-0.44, -0.28, -0.272
-0.44, -0.27, -0.2665
-0.44, -0.26, -0.2612
-0.44, -0.25, -0.2561
-0.44, -0.24, -0.2512
-0.44, -0.23, -0.2465
-0.44, -0.22, -0.242
-0.44, -0.21, -0.2377
-0.44, -0.2, -0.2336
-0.44, -0.19, -0.2297
-0.44, -0.18, -0.226
-0.44, -0.17, -0.2225
-0.44, -0.16, -0.2192
-0.44, -0.15, -0.2161
-0.44, -0.14, -0.2132
-0.44, -0.13, -0.2105
-0.44, -0.12, -0.208
-0.44, -0.11, -0.2057
-0.44, -0.1, -0.2036
-0.44, -0.09, -0.2017
-0.44, -0.08, -0.2
-0.44, -0.07, -0.1985
-0.44, -0.06, -0.1972
-0.44, -0.05, -0.1961
-0.44, -0.04, -0.1952
-0.44, -0.03, -0.1945
-0.44, -0.02, -0.194
-0.44, -0.01, -0.1937
-0.44, -3.77302e-17, -0.1936
-0.44, 0.01, -0.1937
-0.44, 0.02, -0.194
-0.44, 0.03, -0.1945
-0.44, 0.04, -0.1952
-0.44, 0.05, -0.1961
-0.44, 0.06, -0.1972
-0.44, 0.07, -0.1985
-0.44, 0.08, -0.2
-0.44, 0.09, -0.2017
-0.44, 0.1, -0.2036
-0.44, 0.11, -0.2057
-0.44, 0.12, -0.208
-0.44, 0.13, -0.2105
-0.44, 0.14, -0.2132
-0.44, 0.15, -0.2161
-0.44, 0.16, -0.2192
-0.44, 0.17, -0.2225
-0.44, 0.18, -0.226
-0.44, 0.19, -0.2297
-0.44, 0.2, -0.2336
-0.44, 0.21, -0.2377
-0.44, 0.22, -0.242
-0.44, 0.23, -0.2465
-0.44, 0.24, -0.2512
-0.44, 0.25, -0.2561
-0.44, 0.26, -0.2612
-0.44, 0.27, -0.2665
-0.44, 0.28, -0.272
-0.44, 0.29, -0.2777
-0.44, 0.3, -0.2836
-0.44, 0.31, -0.2897
-0.44, 0.32, -0.296
-0.44, 0.33, -0.3025
-0.44, 0.34, -0.3092
-0.44, 0.35, -0.3161
-0.44, 0.36, -0.3232
-0.44, 0.37, -0.3305
-0.44, 0.38, -0.338
-0.44, 0.39, -0.3457
-0.44, 0.4, -0.3536
-0.44, 0.41, -0.3617
-0.44, 0.42, -0.37
-0.44, 0.43, -0.3785
-0.44, 0.44, -0.3872
-0.44, 0.45, -0.3961
-0.44, 0.46, -0.4052
-0.44, 0.47, -0.4145
-0.44, 0.48, -0.424
-0.44, 0.49, -0.4337
-0.43, -0.5, -0.4349
-0.43, -0.49, -0.425
-0.43, -0.48, -0.4153
-0.43, -0.47, -0.4058
-0.43, -0.46, -0.3965
-0.43, -0.45, -0.3874
-0.43, -0.44, -0.3785
-0.43, -0.43, -0.3698
-0.43, -0.42, -0.3613
-0.43, -0.41, -0.353
-0.43, -0.4, -0.3449
-0.43, -0.39, -0.337
-0.43, -0.38, -0.3293
-0.43, -0.37, -0.3218
-0.43, -0.36, -0.3145
-0.43, -0.35, -0.3074
-0.43, -0.34, -0.3005
-0.43, -0.33, -0.2938
-0.43, -0.32, -0.2873
-0.43, -0.31, -0.281
-0.43, -0.3, -0.2749
-0.43, -0.29, -0.269
-0.43, -0.28, -0.2633
-0.43, -0.27, -0.2578
-0.43, -0.26, -0.2525
-0.43, -0.25, -0.2474
-0.43, -0.24, -0.2425
-0.43, -0.23, -0.2378
-0.43, -0.22, -0.2333
-0.43, -0.21, -0.229
-0.43, -0.2, -0.2249
-0.43, -0.19, -0.221
-0.43, -0.18, -0.2173
-0.43, -0.17, -0.2138
-0.43, -0.16, -0.2105
-0.43, -0.15, -0.2074
-0.43, -0.14, -0.2045
-0.43, -0.13, -0.2018
-0.43, -0.12, -0.1993
-0.43, -0.11, -0.197
-0.43, -0.1, -0.1949
-0.43, -0.09, -0.193
-0.43, -0.08, -0.1913
-0.43, -0.07, -0.1898
-0.43, -0.06, -0.1885
-0.43, -0.05, -0.1874
-0.43, -0.04, -0.1865
-0.43, -0.03, -0.1858
-0.43, -0.02, -0.1853
-0.43, -0.01, -0.185
-0.43, -4.90059e-17, -0.1849
-0.43, 0.01, -0.185
-0.43, 0.02, -0.1853
-0.43, 0.03, -0.1858
-0.43, 0.04, -0.1865
-0.43, 0.05, -0.1874
-0.43, 0.06, -0.1885
-0.43, 0.07, -0.1898
-0.43, 0.08, -0.1913
-0.43, 0.09, -0.193
-0.43, 0.1, -0.1949
-0.43, 0.11, -0.197
-0.43, 0.12, -0.1993
-0.43, 0.13, -0.2018
-0.43, 0.14, -0.2045
-0.43, 0.15, -0.2074
-0.43, 0.16, -0.2105
-0.43, 0.17, -0.2138
-0.43, 0.18, -0.2173
-0.43, 0.19, -0.221
-0.43, 0.2, -0.2249
-0.43, 0.21, -0.229
-0.43, 0.22, -0.2333
-0.43, 0.23, -0.2378
-0.43, 0.24, -0.2425
-0.43, 0.25, -0.2474
-0.43, 0.26, -0.2525
-0.43, 0.27, -0.2578
-0.43, 0.28, -0.2633
-0.43, 0.29, -0.269
-0.43, 0.3, -0.2749
-0.43, 0.31, -0.281
-0.43, 0.32, -0.2873
-0.43, 0.33, -0.2938
-0.43, 0.34, -0.3005
-0.43, 0.35, -0.3074
-0.43, 0.36, -0.3145
-0.43, 0.37, -0.3218
-0.43, 0.38, -0.3293
-0.43, 0.39, -0.337
-0.43, 0.4, -0.3449
-0.43, 0.41, -0.353
-0.43, 0.42, -0.3613
-0.43, 0.43, -0.3698
-0.43, 0.44, -0.3785
-0.43, 0.45, -0.3874
-0.43, 0.46, -0.3965
-0.43, 0.47, -0.4058
-0.43, 0.48, -0.4153
-0.43, 0.49, -0.425
-0.42, -0.5, -0.4264
-0.42, -0.49, -0.4165
-0.42, -0.48, -0.4068
-0.42, -0.47, -0.3973
-0.42, -0.46, -0.388
-0.42, -0.45, -0.3789
-0.42, -0.44, -0.37
-0.42, -0.43, -0.3613
-0.42, -0.42, -0.3528
-0.42, -0.41, -0.3445
-0.42, -0.4, -0.3364
-0.42, -0.39, -0.3285
-0.42, -0.38, -0.3208
-0.42, -0.37, -0.3133
-0.42, -0.36, -0.306
-0.42, -0.35, -0.2989
-0.42, -0.34, -0.292
-0.42, -0.33, -0.2853
-0.42, -0.32, -0.2788
-0.42, -0.31, -0.2725
-0.42, -0.3, -0.2664
-0.42, -0.29, -0.2605
-0.42, -0.28, -0.2548
-0.42, -0.27, -0.2493
-0.42, -0.26, -0.244
-0.42, -0.25, -0.2389
-0.42, -0.24, -0.234
-0.42, -0.23, -0.2293
-0.42, -0.22, -0.2248
-0.42, -0.21, -0.2205
-0.42, -0.2, -0.2164
-0.42, -0.19, -0.2125
-0.42, -0.18, -0.2088
-0.42, -0.17, -0.2053
-0.42, -0.16, -0.202
-0.42, -0.15, -0.1989
-0.42, -0.14, -0.196
-0.42, -0.13, -0.1933
-0.42, -0.12, -0.1908
-0.42, -0.11, -0.1885
-0.42, -0.1, -0.1864
-0.42, -0.09, -0.1845
-0.42, -0.08, -0.1828
-0.42, -0.07, -0.1813
-0.42, -0.06, -0.18
-0.42, -0.05, -0.1789
-0.42, -0.04, -0.178
-0.42, -0.03, -0.1773
-0.42, -0.02, -0.1768
-0.42, -0.01, -0.1765
-0.42, 1.95156e-17, -0.1764
-0.42, 0.01, -0.1765
-0.42, 0.02, -0.1768
-0.42, 0.03, -0.1773
-0.42, 0.04, -0.178
-0.42, 0.05, -0.1789
-0.42, 0.06, -0.18
-0.42, 0.07, -0.1813
-0.42, 0.08, -0.1828
-0.42, 0.09, -0.1845
-0.42, 0.1, -0.1864
-0.42, 0.11, -0.1885
-0.42, 0.12, -0.1908
-0.42, 0.13, -0.1933
-0.42, 0.14, -0.196
-0.42, 0.15, -0.1989
-0.42, 0.16, -0.202
-0.42, 0.17, -0.2053
-0.42, 0.18, -0.2088
-0.42, 0.19, -0.2125
-0.42, 0.2, -0.2164
-0.42, 0.21, -0.2205
-0.42, 0.22, -0.2248
-0.42, 0.23, -0.2293
-0.42, 0.24, -0.234
-0.42, 0.25, -0.2389
-0.42, 0.26, -0.244
-0.42, 0.27, -0.2493
-0.42, 0.28, -0.2548
-0.42, 0.29, -0.2605
-0.42, 0.3, -0.2664
-0.42, 0.31, -0.2725
